,SMILES,pce
1194,C1C=c2c3C=C(Cc3c3ncc4ccc5cscc5c4c3c2=C1)c1scc2ccoc12,2.263518
1195,c1scc2c1c(cc1ncc3c4cnccc4[se]c3c21)-c1cccnc1,2.231616
1196,C1C=c2ccc3[se]c4c5[SiH2]C(=Cc5ncc4c3c2=C1)c1scc2ccsc12,4.444055
1197,C1C=Cc2csc(c12)-c1ccc2cc3c(ccc4ccc5cocc5c34)cc2c1,3.64091
1198,C1C=c2ccc3oc4c(ccc5cc(-c6scc7occc67)c6ccccc6c45)c3c2=C1,3.0610688
1199,[SiH2]1C=Cc2c1c1[nH]c3cc(oc3c1c1cocc21)-c1scc2cc[nH]c12,0.102702096
1200,c1cc2sc3c(sc4cc(-c5ncncn5)c5ccccc5c34)c2o1,3.9485133
1201,c1occ2c1c1ccncc1c1c3cocc3c3cc(ccc3c21)-c1cccnc1,3.1056352
1202,C1C(=Cc2ccc3cc4C=C[SiH2]c4cc3c12)c1cccc2ccccc12,1.9838326
1203,C1C(=Cc2cnc3c4ncccc4c4=C[SiH2]C=c4c3c12)c1cccc2ccccc12,4.5944896
1204,C1ccc2c1c(sc2-c1ccc(s1)-c1cccc2ccccc12)-c1scc2ccoc12,2.2688775
1205,c1cc2c(scc2o1)-c1cc2ncc3c4sccc4ccc3c2c2cocc12,3.038966
1206,C1C=c2c(cc3c4cscc4c4c5CC=Cc5[nH]c4c3c2=C1)-c1ccccn1,0.9542786
1207,c1c[se]c(c1)-c1ccc([se]1)-c1ncc(s1)-c1cccc2cscc12,4.162771
1208,c1cc2c(scc2o1)-c1ccc2c(ccc3cccnc23)c1,1.631735
1209,C1C=c2c3cc(oc3c3c4cscc4c4ccoc4c3c2=C1)-c1ccco1,1.7294955
1210,C1C(=Cc2cnc3c(ncc4ccc5=C[SiH2]C=c5c34)c12)c1ccco1,7.127991
1211,C1C=Cc2[nH]c3c(c12)c1nsnc1c1cc(-c2cccc4=C[SiH2]C=c24)c2cocc2c31,5.361624
1212,[SiH2]1C=Cc2c1c1cnc3cc(oc3c1c1cscc21)-c1cccnc1,4.082383
1213,c1[nH]cc2c1ccc1c3ccccc3c3c([se]c4ccc5nsnc5c34)c21,4.5259256
1214,C1cccc1-c1ccc(s1)-c1ccc([se]1)-c1scc2[se]ccc12,3.0368547
1215,C1cccc1-c1sc(-c2sc(-c3cccnc3)c3cc[nH]c23)c2ccoc12,1.7077208
1216,c1c[se]c(c1)-c1ccc2c(c1)c1cocc1c1c3occc3c3nsnc3c21,5.2865233
1217,c1cc2cnc3c4[se]c(cc4c4c[nH]cc4c3c2s1)-c1scc2[se]ccc12,2.1343827
1218,C1C=Cc2csc(c12)-c1cc2ncc3c(c4c[nH]cc4c4ccc5c[nH]cc5c34)c2[nH]1,0.7305282
1219,c1coc(c1)-c1cc2c([se]1)c1ccc3cc[se]c3c1c1ccccc21,2.0364597
1220,C1ccc2csc(c12)-c1sc(-c2ccc([se]2)-c2scc3nccnc23)c2[se]ccc12,5.8727407
1221,C1C=c2cccc(-c3cc4c5cscc5c5c6CC=Cc6ccc5c4cn3)c2=C1,2.9881468
1222,C1C=c2ccc3c4nsnc4c(cc3c2=C1)-c1cc2c3cscc3ccc2c2c[nH]cc12,4.69598
1223,[SiH2]1C=c2c3ccc4ccccc4c3c3ncc4cc(ncc4c3c2=C1)-c1cccnc1,7.749591
1224,c1cc2[se]c3c(sc4cc(-c5scc6ccsc56)c5ccccc5c34)c2o1,2.1698687
1225,c1cc2c3cocc3c3c4oc(cc4sc3c2[nH]1)-c1cncs1,1.9439384
1226,[SiH2]1ccc2c1c1-[o]c3ccncc3-c1c1ccccc21,2.5048022
1227,[SiH2]1C=Cc2ncc3c4sc(cc4c4cocc4c3c12)-c1nccs1,3.8345969
1228,C1ccc2c1csc2-c1ccc(-c2ccc(-c3cccnc3)c3cscc23)c2cocc12,2.8669028
1229,C1C=Cc2c1csc2-c1cc2[se]c3c4[nH]ccc4c4ccccc4c3c2c2cocc12,2.0212317
1230,c1csc(c1)-c1ccc(nc1)-c1cnc(s1)-c1scc2occc12,3.671548
1231,[SiH2]1C=c2ccc3cnc4c5ncc(cc5sc4c3c2=C1)-c1scc2cc[se]c12,7.5388227
1232,[SiH2]1C=Cc2[nH]c3c4ncc(cc4sc3c12)-c1scc2ccoc12,1.9436086
1233,C1C=Cc2csc(c12)-c1cc2cnc3c(oc4ccc5nsnc5c34)c2c2nsnc12,8.316767
1234,[SiH2]1C=c2ccc3[nH]c4c(c5c[nH]cc5c5cc(-c6ccccc6)c6nsnc6c45)c3c2=C1,3.7421284
1235,C1C=c2c3ccoc3c3cc4c5c[nH]cc5c(cc4cc3c2=C1)-c1scc2[se]ccc12,1.5980572
1236,C1C=c2cccc(-c3cc4c5c[nH]cc5c5cc6cc[nH]c6cc5c4[nH]3)c2=C1,0.0
1237,[SiH2]1C=Cc2ccc3c([se]c4cc([se]c34)-c3scc4cc[nH]c34)c12,2.5874608
1238,c1occ2c1c1ccncc1c1ccc3cc(sc3c21)-c1ccccn1,2.0706553
1239,C1C=Cc2csc(c12)-c1cc2c3c[nH]cc3c3ccsc3c2c2nsnc12,4.7401423
1240,C1ccc2csc(-c3Cc(cc3)-c3ccc(-c4scc5sccc45)c4cocc34)c12,3.0208585
1241,c1c[se]c(c1)-c1cc2sc3c4[nH]ccc4oc3c2s1,1.3980566
1242,C1ccc2csc(-c3[SiH2]c(cc3)-c3cccc4cscc34)c12,3.7576468
1243,c1[nH]cc2c1ccc1sc3c(ccc4cc(cnc34)-c3ccccc3)c21,1.5835689
1244,[SiH2]1C=c2c3ccncc3c3cnc4cc(oc4c3c2=C1)-c1scc2C=C[SiH2]c12,6.5101533
1245,c1cc2csc(-c3ccc4c(c3)[nH]c3ccc5cocc5c43)c2[se]1,1.4696703
1246,c1c([nH]c2c1sc1c2ccc2ccncc12)-c1ccccc1,1.1362584
1247,c1cc2[se]c3c(cnc4cc(sc34)-c3ccccc3)c2[se]1,1.532264
1248,C1ccc2csc(-c3[SiH2]c(cc3)-c3sc(c4[SiH2]ccc34)-c3scc4[nH]ccc34)c12,2.7987456
1249,c1cc2csc(-c3cc4sc5c(ncc6ccsc56)c4c4cocc34)c2o1,3.1301663
1250,C1C(=Cc2[nH]c3c(c12)c1=C[SiH2]C=c1c1ccc2nsnc2c31)c1scc2cc[se]c12,4.4173856
1251,C1C(=Cc2ncccc12)c1cc2[nH]ccc2c2=C[SiH2]C=c12,3.66177
1252,[SiH2]1C(=Cc2c1c1oc3ccsc3c1c1nsnc21)c1scc2[nH]ccc12,4.6381884
1253,[SiH2]1C=c2c3c4occc4[se]c3c3ncc(cc3c2=C1)-c1ccc[nH]1,5.020639
1254,c1csc(n1)-c1ccc2c(c1)oc1c2ncc2ccc3ccccc3c12,2.1084478
1255,C1C(=Cc2c1c1c3nsnc3c3cc[nH]c3c1c1c[nH]cc21)c1cncs1,2.674514
1256,C1C=c2c3C=CCc3c3cc4[se]c(cc4cc3c2=C1)C1=CC=CC1,2.087125
1257,C1cccc1-c1sc(-c2ccc(-c3scc4cc[se]c34)c3nsnc23)c2nccnc12,6.9378934
1258,c1cc2c(scc2[nH]1)-c1cc2ncc3c4ncccc4c4c[nH]cc4c3c2c2nsnc12,4.0113053
1259,C1c(ccc1-c1cncc2nsnc12)-c1sc(-c2scc3cc[nH]c23)c2cc[se]c12,5.1537695
1260,c1c[se]c(c1)-c1cc2sc3c4sccc4c4cscc4c3c2c2c[nH]cc12,1.8294873
1261,c1cc2[se]c3c(c4nsnc4c4cc(cnc34)-c3cccc4nsnc34)c2[se]1,6.4686327
1262,C1ccc2csc(-c3ccc([se]3)-c3cccnc3)c12,2.1081915
1263,c1ncc(s1)-c1ccc2c3[nH]c4ccncc4c3c3nsnc3c2c1,3.8072522
1264,C1C(=Cc2ncc3c4occc4ccc3c12)c1cccc2cscc12,2.8442116
1265,[SiH2]1C=c2c3cc([nH]c3c3c4cocc4c4ccncc4c3c2=C1)-c1cccnc1,5.6070457
1266,[SiH2]1C=c2ccc3cnc4c5[SiH2]C(=Cc5sc4c3c2=C1)c1scc2[nH]ccc12,5.603556
1267,C1cccc1-c1ccc(cn1)-c1ccc(-c2ccccc2)c2nsnc12,6.287224
1268,c1[nH]cc2c(cccc12)-c1sc(-c2ccc(nc2)-c2cccc3cocc23)c2nccnc12,5.4638243
1269,[SiH2]1c2cc[nH]c2-c2c1c1c3cocc3c(cc1c1c[nH]cc21)-c1ccccn1,1.021348
1270,c1ncc(s1)-c1cc2c3cscc3c3cc4ccc5cocc5c4cc3c2c2ccccc12,3.1491027
1271,C1C=c2c3cc(oc3c3c(c4occc4c4=C[SiH2]C=c34)c2=C1)-c1cccc2=C[SiH2]C=c12,4.4645925
1272,[SiH2]1cccc1-c1ccc(nc1)-c1sc(-c2scc3ccsc23)c2cc[se]c12,4.3161726
1273,c1cc2oc3c(c2[nH]1)c1ccccc1c1cc(-c2scc4sccc24)c2c[nH]cc2c31,1.0005062
1274,c1cc2csc(-c3cc4cc5cnc6ccncc6c5cc4c4nsnc34)c2o1,5.7959895
1275,c1coc(c1)-c1ccc(-c2ccc(nc2)-c2scc3[nH]ccc23)c2c[nH]cc12,1.0612619
1276,[SiH2]1cc2ccc3ncc4c5c6c[SiH2]cc6ccc5c5nsnc5c4c3c2c1,10.359624
1277,C1cc2cccc(-c3ccc([se]3)-c3ccc(nc3)-c3ccco3)c2c1,3.9112754
1278,[SiH2]1C=Cc2cc3sc4cc(ncc4c3cc12)-c1cncs1,1.7522619
1279,C1C=Cc2cnc3c4sc(cc4ccc3c12)-c1ncncn1,2.4700065
1280,c1coc(c1)-c1cc2cc3c4cocc4c4ccsc4c3cc2[nH]1,1.287414
1281,c1csc(c1)-c1cc2[nH]c3c4sccc4c4nsnc4c3c2c2ccccc12,3.333843
1282,c1cc2c(scc2[se]1)-c1cc2ccc3c(sc4ccc5c[nH]cc5c34)c2s1,1.9968784
1283,C1C=c2c3ccncc3c3ncc4cc(-c5scc6cc[se]c56)c5c[nH]cc5c4c3c2=C1,2.835748
1284,C1cc2c3ccoc3c3c4nsnc4c4ccc5cscc5c4c3c2c1,5.4449964
1285,c1cc2c(scc2[nH]1)-c1sc(-c2ncc(s2)-c2ccccn2)c2cc[se]c12,2.8759544
1286,c1cc2c(sc(-c3ccccn3)c2o1)-c1ccc(s1)-c1ccccn1,3.71423
1287,C1C=c2ccc3oc4c5oc(cc5c5ccccc5c4c3c2=C1)-c1ccc[nH]1,1.5738498
1288,C1ccc2c1csc2-c1ncc(s1)-c1ccc(-c2[SiH2]ccc2)c2c[SiH2]cc12,7.543547
1289,C1C=c2c3cc(sc3c3ncc4ccc5nsnc5c4c3c2=C1)-c1ccc[nH]1,5.029664
1290,[SiH2]1C=c2c3cc(ncc3c3ccc4ccc5ccccc5c4c3c2=C1)-c1nccs1,5.8229113
1291,C1C=c2c3C=C(Cc3c3ncc4ccc5nsnc5c4c3c2=C1)c1ccc[se]1,5.17127
1292,C1ccc2csc(-c3cnc(s3)-c3Cc(cc3)-c3cccs3)c12,3.7110348
1293,C1C=c2c3cc[nH]c3c3c4c[nH]cc4c4cc([nH]c4c3c2=C1)-c1scc2cc[nH]c12,0.0
1294,c1occ2c(cccc12)-c1ccc2cc3c(cc2c1)c1cocc1c1ccc2cscc2c31,3.2009313
1295,C1C(=Cc2[nH]c3c4[SiH2]C=Cc4c4nsnc4c3c12)c1nccc2nsnc12,9.853684
1296,C1c2ccc3c[nH]cc3c2-c2ccc3cc[nH]c3c12,0.1721037
1297,C1C=Cc2c1c1c3c[nH]cc3c3C=C(Cc3c1c1c[nH]cc21)c1ccco1,0.0
1298,[SiH2]1C=c2c3c4cnc(cc4sc3c3c4cscc4ccc3c2=C1)-c1cccs1,7.4723835
1299,C1C=c2cccc(-c3cc4ncc5c(c6cscc6c6ccc7c[nH]cc7c56)c4o3)c2=C1,3.675482
1300,c1occ2c1c1cc([nH]c1c1oc3ccc4nsnc4c3c21)-c1cccc2nsnc12,7.526638
1301,C1ccc2c1csc2-c1sc(-c2ccc([nH]2)-c2ccccn2)c2nccnc12,4.212636
1302,C1ccc2c1c(sc2-c1scc2[se]ccc12)-c1cnc(s1)-c1nccs1,4.890948
1303,[SiH2]1C=Cc2ccc3c4ncc(cc4c4ccccc4c3c12)-c1nccc2nsnc12,9.137035
1304,c1cc2oc3c(sc4cc([se]c34)-c3scc4cc[se]c34)c2s1,2.3969815
1305,C1C=c2c(cc3c4c[nH]cc4c4c5ccccc5[nH]c4c3c2=C1)-c1cncc2nsnc12,4.3882914
1306,c1cc2cc3sc4cc([se]c4c3cc2[nH]1)-c1scc2ccsc12,1.9268104
1307,C1C=Cc2ccc3c(ccc4cc(-c5scc6cc[se]c56)c5c[nH]cc5c34)c12,1.3916134
1308,[SiH2]1C=c2ccc3c4nsnc4c4c5cnc(cc5sc4c3c2=C1)C1=CC=C[SiH2]1,0.0
1309,[SiH2]1C=Cc2c1c1c3cocc3c3cc(-c4ccc[nH]4)c4cocc4c3c1c1nsnc21,6.928797
1310,[SiH2]1cc2cccc(-c3ccc(nc3)-c3ncc(s3)-c3ccccc3)c2c1,6.9121385
1311,[SiH2]1C=c2c3c([se]c4cc(-c5scc6occc56)c5ccccc5c34)c3cnccc3c2=C1,6.297429
1312,c1csc(c1)-c1cc2ncc3c4sccc4[se]c3c2c2ccccc12,1.7638861
1313,C1cccc1-c1sc(-c2sc(c3Cccc23)-c2cncs2)c2cc[SiH2]c12,3.5366786
1314,C1C=Cc2csc(c12)-c1cc2cc3[nH]c4ccc5c[nH]cc5c4c3cc2c2=C[SiH2]C=c12,2.4870536
1315,C1C=c2c3c4[nH]c(cc4oc3c3c4cscc4ccc3c2=C1)-c1scc2sccc12,1.3926523
1316,c1csc(c1)-c1ccc([se]1)-c1sc(-c2ccccn2)c2ccoc12,3.8103414
1317,[SiH2]1C=c2cccc(-c3cc4c5cscc5c5c6ncccc6c6nsnc6c5c4s3)c2=C1,7.480069
1318,C1C=c2c3c4[nH]c(cc4[nH]c3c3c4ccccc4ccc3c2=C1)-c1scc2[SiH2]C=Cc12,1.1467738
1319,C1C=c2ccc3ccc4c5cnc(cc5cnc4c3c2=C1)C1=CC=C[SiH2]1,4.401197
1320,[SiH2]1c(ccc1-c1ccc([se]1)-c1cncc2nsnc12)-c1ccc[se]1,10.132202
1321,[SiH2]1C=c2c(cc3ccc4c(ccc5cccnc45)c3c2=C1)-c1ccccn1,5.1967273
1322,[SiH2]1C=Cc2csc(c12)-c1cc2[nH]c3cc[se]c3c2c2c[nH]cc12,0.68764055
1323,C1C=c2c3cc(sc3c3ncc4ccncc4c3c2=C1)-c1scc2C=C[SiH2]c12,4.9817915
1324,[SiH2]1C=Cc2c1c1c3cocc3c3cc([nH]c3c1c1c[nH]cc21)-c1cccc2cscc12,1.1543335
1325,C1C=c2c(cc3ncc4c5[SiH2]C=Cc5c5=C[SiH2]C=c5c4c3c2=C1)-c1ccccc1,7.171928
1326,C1ccc2c1csc2-c1sc(-c2cnc(s2)-c2scc3[se]ccc23)c2[nH]ccc12,2.29966
1327,c1occ2c(cccc12)-c1cc2[se]c3c([nH]c4ccc5cocc5c34)c2c2ccccc12,1.9988955
1328,C1C=c2ccc3c4c[nH]cc4c4cc([nH]c4c3c2=C1)-c1nccc2nsnc12,3.1820276
1329,C1ccc2c1c(sc2-c1scc2occc12)-c1sc(-c2ccccc2)c2ccoc12,2.5207245
1330,C1C=c2ccc3cc4[nH]c5cc(-c6ccccn6)c6cscc6c5c4cc3c2=C1,2.2120042
1331,c1cc2csc(-c3ccc(cc3)-c3ncc(s3)-c3cccc4cscc34)c2o1,3.1422513
1332,c1cc2csc(-c3cc4sc5c(sc6cc[se]c56)c4c4c[nH]cc34)c2[nH]1,0.99516857
1333,[SiH2]1ccc2csc(c12)-c1sc(-c2ccc(cc2)-c2cccc3c[nH]cc23)c2[nH]ccc12,1.6028439
1334,C1C=Cc2c1csc2C1=Cc2c(C1)c1sc3C=C[SiH2]c3c1c1cscc21,2.1489453
1335,c1scc2c(cccc12)-c1cc2[nH]c3cc4ccc5cscc5c4cc3c2c2cscc12,2.2091298
1336,C1C=Cc2sc3C=C(Cc3c12)c1ccco1,0.95722
1337,C1c(ccc1-c1ccc(-c2nccc3nsnc23)c2nsnc12)-c1cccc2cscc12,9.122362
1338,C1ccc2c1csc2-c1sc(-c2ncc(-c3nccc4nsnc34)c3nsnc23)c2[nH]ccc12,8.936356
1339,C1C=CC=C1c1cc2sc3c4[nH]ccc4c4c[nH]cc4c3c2c2=C[SiH2]C=c12,0.50504994
1340,C1C=c2c3cc(ccc3c3c4cscc4c4ccsc4c3c2=C1)-c1scc2occc12,3.5086465
1341,[SiH2]1C=c2ccc3c4cscc4c4c(ccc5cc(-c6cncs6)c6cscc6c45)c3c2=C1,6.7816515
1342,C1C(=Cc2[nH]c-3c(Cc4ccncc-34)c12)c1scc2[SiH2]C=Cc12,1.8113251
1343,C1C=c2c(cc3c4c[nH]cc4c4c5CC=Cc5ncc4c3c2=C1)-c1cccc2nsnc12,3.9719236
1344,C1C=c2c(cc3ccc4c5[nH]ccc5c5cscc5c4c3c2=C1)-c1nccs1,3.031887
1345,C1C=c2c(cc3ccc4c5occc5c5ccccc5c4c3c2=C1)-c1ccco1,2.7160516
1346,C1C=c2c3cc([nH]c3c3ccc4ccoc4c3c2=C1)-c1cccc2=C[SiH2]C=c12,4.101921
1347,[SiH2]1C=c2ccc3oc4c5[nH]c(cc5c5=C[SiH2]C=c5c4c3c2=C1)-c1scc2ccoc12,2.3797803
1348,[SiH2]1C=c2c3c4ccc(cc4[nH]c3c3c4c[nH]cc4ccc3c2=C1)-c1cccc2cocc12,2.5668855
1349,C1C=c2ccc3ncc4c5sc(cc5cnc4c3c2=C1)-c1cccc2ccccc12,3.539904
1350,C1ccc2csc(c12)-c1sc(-c2sc(-c3scc4occc34)c3cc[SiH2]c23)c2ccCc12,2.8459725
1351,C1C=c2c3cc[se]c3c3c4nsnc4c4cc(ncc4c3c2=C1)C1=CC=C[SiH2]1,8.026899
1352,C1c(ccc1-c1ccccc1)-c1sc(-c2scc3ccsc23)c2cc[se]c12,2.3387408
1353,C1C=c2c(cc3c4nsnc4c4c5occc5c5=C[SiH2]C=c5c4c3c2=C1)C1=CC=CC1,6.377806
1354,N1CC2C(C1)CCC1C2C2NC3C(C2NC1)C1COCC1CC3,1.1252522
1355,c1cc2c(scc2[nH]1)-c1cc2[nH]c3cc[nH]c3c2[nH]1,0.0
1356,c1coc(c1)-c1sc(-c2ccc(cn2)-c2scc3ccoc23)c2ccsc12,3.0519528
1357,C1C=Cc2c1csc2C1=Cc2c(C1)c1ncc3C=C[SiH2]c3c1c1=C[SiH2]C=c21,5.0366898
1358,C1C=c2c3ccc4c[nH]cc4c3c3cnc4cc(ccc4c3c2=C1)-c1scc2[SiH2]C=Cc12,3.477754
1359,c1cc(oc1-c1ccc([se]1)-c1cccc2nsnc12)-c1ccccc1,7.0309925
1360,C1c(ccc1-c1sc(-c2scc3ccsc23)c2sccc12)-c1scc2occc12,1.0725842
1361,c1scc2c1ccc1[nH]c3c4ncc(cc4oc3c21)-c1cncc2nsnc12,9.458817
1362,c1cc2[nH]c3c(ccc4cc([nH]c34)-c3cccc4cocc34)c2[se]1,1.7036579
1363,[SiH2]1C=c2c3C=C([SiH2]c3c3ncc4ccoc4c3c2=C1)c1scc2[nH]ccc12,3.7302003
1364,c1ccc(nc1)-c1cc2cc3c4ccccc4c4ccccc4c3cc2c2ccccc12,1.451976
1365,c1coc(c1)-c1cc2[se]c3c([se]c4ccc5cocc5c34)c2c2nsnc12,6.802063
1366,[SiH2]1C=CC=C1c1cc2oc3c4[SiH2]C=Cc4sc3c2[nH]1,2.6538675
1367,C1C=c2c3ccoc3c3[nH]c(cc3c2=C1)-c1cncc2nsnc12,6.3969936
1368,[SiH2]1C=Cc2oc3c(ncc4cc(-c5scc6ccoc56)c5cscc5c34)c12,3.3902745
1369,[SiH2]1C=Cc2ccc3c(ccc4cc(-c5scc6[se]ccc56)c5nsnc5c34)c12,7.0802364
1370,C1ccc2c1c(sc2-c1ccc(nc1)-c1ccco1)-c1scc2ccsc12,2.5226624
1371,[SiH2]1C=Cc2[se]c3c(cnc4cc(-c5cccc6cscc56)c5c[nH]cc5c34)c12,2.5529892
1372,[SiH2]1C=c2c(cc3c4cocc4c4cc5ccoc5cc4c3c2=C1)-c1nccs1,7.00004
1373,[SiH2]1C=c2c3C=C([SiH2]c3c3c4c[nH]cc4ccc3c2=C1)c1ccc[nH]1,1.7730606
1374,C1c(ccc1-c1sc(-c2scc3[se]ccc23)c2ccoc12)-c1scc2ccsc12,0.96973324
1375,c1cc2csc(-c3cc4cnc5cc6ccc7nsnc7c6cc5c4c4cscc34)c2[se]1,5.2809963
1376,c1occ2c1ccc1c3cocc3c3c4[se]c(cc4sc3c21)-c1ncncn1,6.266875
1377,C1c2cc[nH]c2-c2[nH]c3cc(cnc3c12)-c1cccs1,0.7097046
1378,c1cc2csc(-c3cnc4c5ccc6ccccc6c5c5ccccc5c4c3)c2o1,2.2268898
1379,c1scc2c1ccc1cc3oc4cc(ncc4c3cc21)-c1ccccn1,1.8266801
1380,C1C(=Cc2c1c1[SiH2]c3cc[nH]c3-c1c1cscc21)c1cccc2cocc12,1.7386502
1381,C1C=CC=C1C1=Cc2ccc3ccsc3c2C1,1.6294155
1382,C1C(=Cc2oc3c(cnc4cc[nH]c34)c12)c1scc2[nH]ccc12,0.6346571
1383,C1C=Cc2c1cc(-c1cc3occc3o1)c1=C[SiH2]C=c21,4.531478
1384,c1cc2c3nsnc3c3c4[se]c(cc4ncc3c2o1)-c1cccc2cocc12,5.9289985
1385,C1ccc2c1c(sc2-c1ccc([se]1)-c1ccccn1)-c1ncncn1,5.057976
1386,C1C=c2c(cc3sc4c5ncccc5[se]c4c3c2=C1)-c1scc2sccc12,4.4655657
1387,[SiH2]1C=c2ccc3[nH]c4c5sc(cc5[se]c4c3c2=C1)-c1scc2cc[nH]c12,2.0796905
1388,c1nc(sc1-c1cccnc1)-c1ccc(nc1)-c1cccc2cocc12,4.3887277
1389,C1C=c2c(cc3c4nsnc4c4c5ncccc5[se]c4c3c2=C1)-c1cncs1,9.05233
1390,[SiH2]1C=Cc2c1csc2-c1cc2ncc3c4ccccc4sc3c2c2ccccc12,1.5565256
1391,c1cc2c(scc2[nH]1)-c1cc2cc3c4nsnc4c4cccnc4c3cc2[se]1,3.4344432
1392,c1[nH]cc2c1c(cc1cnc3c([se]c4ccc5ccccc5c34)c21)-c1ccccn1,2.2776375
1393,C1C=CC=C1c1cnc-2c([SiH2]c3c-2[nH]c2ccc4cscc4c32)c1,1.9125074
1394,[SiH2]1C(=Cc2sc3cc4cc[se]c4cc3c12)c1cccc2c[nH]cc12,2.7887697
1395,[SiH2]1C=Cc2cc3ccc4cc([se]c4c3cc12)-c1nccs1,2.55255
1396,c1cc2c(scc2[nH]1)-c1cc2ccc3cc[se]c3c2[nH]1,0.87084067
1397,C1C=Cc2csc(c12)-c1ccc2c(c1)[nH]c1ccsc21,0.7202203
1398,[SiH2]1cc2c(c1)c1c3-nccc-c3c3nsnc3c1c1ccccc21,7.254295
1399,[SiH2]1C(=Cc2c1c1c3c[nH]cc3ccc1c1c[nH]cc21)c1scc2[se]ccc12,0.0
1400,c1csc(c1)-c1cnc2c3oc4cccnc4c3c3nsnc3c2c1,3.8462145
1401,[SiH2]1c2cc([nH]c2-c2ccc3ccc4nsnc4c3c12)-c1scc2nccnc12,6.6603017
1402,c1cc2c3c[nH]cc3c3c4sc(cc4c4nsnc4c3c2s1)-c1scc2nccnc12,7.070029
1403,[SiH2]1C=c2c(cc3ccc4c5ccccc5[se]c4c3c2=C1)-c1scc2cc[se]c12,5.874004
1404,[SiH2]1C=Cc2c1c1sc3cc(-c4scc5nccnc45)c4ccccc4c3c1c1cscc21,5.68078
1405,c1occ2c1c(cc1c3cocc3c3c(oc4ccc5ccccc5c34)c21)-c1ncncn1,6.440456
1406,C1cc2cccc(-c3ccc(cn3)-c3sc(c4[SiH2]ccc34)-c3scc4[nH]ccc34)c2c1,3.0060265
1407,C1C=Cc2c1csc2-c1cc2c3nsnc3c3c4[se]ccc4cnc3c2s1,4.7712393
1408,C1c(ccc1-c1scc2[SiH2]ccc12)-c1cnc(s1)-c1nccc2nsnc12,10.536143
1409,[SiH2]1C=c2c3cc(cnc3c3c4c[nH]cc4c4C=C[SiH2]c4c3c2=C1)-c1scc2[se]ccc12,4.4402757
1410,C1cccc1-c1Cc(cc1)-c1sc(-c2ccccc2)c2occc12,1.1253098
1411,c1cc2cnc3c(oc4cc(-c5scc6ccoc56)c5nsnc5c34)c2[nH]1,4.962477
1412,C1C=c2ccc3sc4c5sc(cc5c5ccccc5c4c3c2=C1)-c1ccco1,2.7670906
1413,c1cc2[nH]c3c(c4nsnc4c4cc(ccc34)-c3scc4ccsc34)c2[nH]1,2.594901
1414,c1ccc2c(c1)oc1cc(ccc21)-c1cncc2nsnc12,6.694287
1415,[SiH2]1c(ccc1-c1ccc(-c2scc3ccoc23)c2ccccc12)-c1cccs1,4.104874
1416,c1occ2c(cccc12)-c1cc2[nH]c3c(c2c2cscc12)c1ccccc1c1ccncc31,2.1855555
1417,[SiH2]1C=c2ccc3cnc4c5[SiH2]C(=Cc5ncc4c3c2=C1)c1scc2ccoc12,9.06624
1418,C1C(=Cc2c1c1c(c3c[nH]cc23)c2sccc2c2=C[SiH2]C=c12)c1scc2ccsc12,0.8825514
1419,c1occ2c1c1ccc3nsnc3c1c1cnc3cc(ccc3c21)-c1cccc2nsnc12,6.4973483
1420,C1C=c2c3c4ncccc4oc3c3c4cocc4c(cc3c2=C1)-c1cccs1,4.3031287
1421,C1cccc1-c1Cc(cc1)-c1sc(-c2scc3ccsc23)c2nccnc12,0.858199
1422,C1C=c2c3cc(-c4ccc[nH]4)c4cocc4c3c3c(c4[SiH2]C=Cc4c4=C[SiH2]C=c34)c2=C1,4.18838
1423,[SiH2]1C=c2c3C=C[SiH2]c3c3c(c4oc(cc4c4=C[SiH2]C=c34)-c3cncc4nsnc34)c2=C1,0.0
1424,C1cc2c(ccc(-c3ccccn3)c2c1)-c1ncc(s1)-c1scc2ccsc12,4.8161945
1425,c1[nH]cc2c1c1c3cnccc3[se]c1c1ncc(cc21)-c1cccc2cscc12,2.5190904
1426,c1csc(n1)-c1cc2ccc3c(cnc4ccc5cocc5c34)c2c2nsnc12,7.6170816
1427,[SiH2]1C=c2c(cc3c4c[nH]cc4c4c(sc5ccc6cocc6c45)c3c2=C1)-c1ccccn1,3.5526822
1428,c1c[se]c(c1)-c1ccc([nH]1)-c1cnc(-c2nccs2)c2nsnc12,0.0
1429,C1cccc1-c1sc(c2[SiH2]ccc12)-c1sc(-c2cncs2)c2cc[nH]c12,3.164102
1430,c1cc2c(scc2o1)-c1cc2c3nsnc3c3c4[se]ccc4c4nsnc4c3c2c2cocc12,10.121991
1431,[SiH2]1C=c2c3c4cnccc4oc3c3c4cscc4c(cc3c2=C1)-c1cncs1,8.880814
1432,[s]1-c2ccc3cocc3c2-c2c1c1c3cocc3ccc1c1c[nH]cc21,1.6446664
1433,C1C=c2cccc(-c3cc4c5nsnc5c5c6[nH]ccc6ncc5c4c4cscc34)c2=C1,5.7533827
1434,C1C=Cc2c1csc2C1=Cc2cnc3c4[se]ccc4cnc3c2[SiH2]1,4.574506
1435,[SiH2]1ccc2c1c(sc2-c1scc2sccc12)-c1sc(-c2scc3ccsc23)c2occc12,3.4375901
1436,c1cc2c3cscc3c3c(ccc4cc(cnc34)-c3scc4[se]ccc34)c2s1,3.3803475
